node,degree,pagerank,betweenness
33954,18,5.2506088806768656e-05,0.00011418953892926435
33955,6,1.4695987040712829e-05,0.0
21117,32,5.202494835354147e-05,0.0002307957876771429
21126,14,2.4209631740025026e-05,2.416709818608792e-05
21127,10,1.8332949119712955e-05,0.0
21128,10,1.8332949119712955e-05,0.0
21129,18,3.0268992058466326e-05,4.954255128148002e-05
33975,6,1.5629503577815866e-05,0.0
33976,6,1.5629503577815866e-05,0.0
18651,6,1.263336780713843e-05,0.0
18647,6,1.186755411844005e-05,0.0
18648,6,1.186755411844005e-05,0.0
30187,26,3.439668673441787e-05,4.409875194413854e-08
30188,6,1.1342286224273813e-05,0.0
19019,6,1.0317805687116256e-05,0.0
19193,24,2.527072780830494e-05,1.0024932650126363e-08
19194,26,3.273487453265743e-05,5.5544330899219655e-06
19198,26,2.7879399802763214e-05,1.1427816884701233e-07
19200,20,2.403646549939723e-05,8.761009231484763e-08
28610,10,1.3697839625338858e-05,0.0
28612,18,2.112584718334014e-05,1.756574068955042e-08
28613,18,2.0552023895135534e-05,0.0
28614,16,3.1142376359511245e-05,1.7092120768761648e-06
28615,8,1.5973686907545114e-05,0.0
28617,14,2.611515080689813e-05,4.930052349329811e-07
28618,6,1.2538727214206158e-05,0.0
28619,22,4.224976112000823e-05,2.7515661842445166e-06
36325,4,1.4247058136391511e-05,0.0
36326,4,1.4247058136391511e-05,0.0
36327,2,8.1414740806025e-06,0.0
36328,2,8.1414740806025e-06,0.0
36329,2,8.1414740806025e-06,0.0
36330,6,1.671422726900293e-05,0.0
36331,6,1.671422726900293e-05,0.0
36332,2,8.1414740806025e-06,0.0
29158,2,1.2161619087146328e-05,0.0
29159,2,1.2161619087146328e-05,0.0
12265,8,1.9543023851645023e-05,0.0
12266,8,1.9543023851645023e-05,0.0
12267,8,1.9543023851645023e-05,0.0
35490,2,7.75113743554908e-06,0.0
35491,2,7.75113743554908e-06,0.0
35492,2,7.75113743554908e-06,0.0
35493,2,7.75113743554908e-06,0.0
35494,2,7.75113743554908e-06,0.0
35495,2,7.75113743554908e-06,0.0
35496,2,7.75113743554908e-06,0.0
35497,2,7.75113743554908e-06,0.0
35498,2,7.75113743554908e-06,0.0
35499,2,7.75113743554908e-06,0.0
35500,2,7.75113743554908e-06,0.0
35501,2,7.75113743554908e-06,0.0
35502,2,7.75113743554908e-06,0.0
35503,2,7.75113743554908e-06,0.0
14572,12,1.4153030746248661e-05,0.0
28103,8,3.579168941848468e-05,7.612635928617623e-05
18714,26,3.428777662593098e-05,1.3280569539288555e-06
18716,14,2.05014989868747e-05,1.2907115640101445e-07
18717,30,3.930489874976503e-05,1.1316625357602968e-05
18718,16,2.3757648274509215e-05,4.530452295568878e-06
18724,16,2.205199216625251e-05,1.5950788935895345e-07
19566,12,1.788211883130168e-05,0.0
19567,6,1.1590607527630067e-05,0.0
19568,16,2.0899533831194897e-05,9.963381511795033e-08
20630,10,1.6894602179318398e-05,1.8972045777528708e-07
20631,2,5.856033018754691e-06,0.0
21351,2,5.9261086649111525e-06,0.0
19583,6,1.5486472889408245e-05,0.0
23771,10,1.2666458078626196e-05,9.247230505498267e-08
24088,8,9.884151582666963e-06,0.0
24933,6,9.223931657749105e-06,0.0
24934,8,1.0857729707029137e-05,0.0
35409,2,1.0539038586082678e-05,0.0
35390,16,4.1515060926965646e-05,0.0009955633826739091
35391,4,1.2847243062086999e-05,0.0
35392,4,1.2847243062086999e-05,0.0
35393,6,1.7143055384708814e-05,0.0
35394,6,1.7143055384708814e-05,0.0
35395,6,1.7143055384708814e-05,0.0
35388,6,1.3222875897518218e-05,0.0
35389,6,1.2916525650407712e-05,0.0
19423,8,1.3100394175501948e-05,0.0
23474,14,1.724675405172428e-05,8.219857530442345e-06
23479,22,2.2282994152495858e-05,8.027616656630428e-07
23602,6,8.599637825437157e-06,0.0
23617,18,1.8103095967412063e-05,4.781776451540896e-10
23659,14,1.4734170914042005e-05,6.0651284407091045e-09
23690,24,3.110956671589874e-05,7.632124829734331e-05
23692,4,7.167171468704694e-06,0.0
23698,4,7.112955010937872e-06,0.0
23701,8,1.0365190006371971e-05,0.0
23707,6,8.459102885987282e-06,0.0
23709,10,1.2420980072126892e-05,0.0
23739,4,9.954476506666071e-06,0.0
23740,4,9.954476506666071e-06,0.0
23741,14,1.848397774163439e-05,2.35893760517397e-06
23742,2,5.730864903077704e-06,0.0
23744,4,7.3498097932410475e-06,0.0
23745,4,7.238463886566834e-06,0.0
23746,2,5.730864903077704e-06,0.0
23748,10,1.4879295814333411e-05,2.109106807616529e-06
23749,2,5.730864903077704e-06,0.0
23750,8,1.0247946316869401e-05,0.0
23752,2,5.730864903077704e-06,0.0
23754,2,5.730864903077704e-06,0.0
23758,8,1.1724492986611252e-05,0.0
23759,8,1.1724492986611252e-05,0.0
23761,2,5.730864903077704e-06,0.0
23762,6,9.345352080516037e-06,0.0
23763,2,5.730864903077704e-06,0.0
23764,2,5.730864903077704e-06,0.0
23765,2,5.730864903077704e-06,0.0
23766,2,5.730864903077704e-06,0.0
23767,10,1.2507023541126243e-05,0.0
23769,6,8.743364591904304e-06,0.0
23770,2,5.730864903077704e-06,0.0
23772,2,5.730864903077704e-06,0.0
23991,6,9.281813072104363e-06,3.848454373120933e-09
24028,6,9.992575176551265e-06,0.0
24029,6,9.992575176551265e-06,0.0
24030,10,1.2807315061382343e-05,2.0677252055918325e-07
33902,6,1.6697245212666767e-05,0.0
33903,6,1.6697245212666767e-05,0.0
33904,6,1.6697245212666767e-05,0.0
35365,6,1.2686287834199668e-05,0.0
23605,12,1.8887137438395802e-05,3.571258852011436e-06
35401,6,1.7765116687634155e-05,0.0
35402,6,1.7765116687634155e-05,0.0
35403,10,2.8221943219415617e-05,2.7256125773783112e-08
35404,6,1.7765116687634158e-05,0.0
35405,6,1.7765116687634158e-05,0.0
35373,6,1.5174567239319576e-05,0.0
35374,6,1.5174567239319576e-05,0.0
35396,6,1.707986742529494e-05,0.0
35397,6,1.707986742529494e-05,0.0
35398,6,1.707986742529494e-05,0.0
14837,24,1.923890711106224e-05,2.6078875552418994e-08
24767,4,9.472496618393156e-06,0.0
35364,6,1.3370971543214056e-05,0.0
35366,4,1.2484974785814588e-05,0.0
35367,4,1.2484974785814588e-05,0.0
23685,6,9.75022477411974e-06,0.0
23686,6,9.75022477411974e-06,0.0
23697,6,8.250733492516434e-06,0.0
23704,12,1.48335735098615e-05,1.77586517743868e-07
23713,6,8.305699465195178e-06,0.0
23714,6,8.305699465195178e-06,0.0
23967,8,1.0280918659581338e-05,0.0
23980,8,1.0521877363952153e-05,5.451225154756623e-10
29896,6,1.220068945781567e-05,0.0
23461,6,8.11859750285748e-06,0.0
35410,6,1.778916689932864e-05,0.0
35411,6,1.778916689932864e-05,0.0
35412,6,1.778916689932864e-05,0.0
29056,2,6.778902160153801e-06,0.0
29057,6,1.5160557700120897e-05,0.0
29058,6,1.5160557700120897e-05,0.0
29059,2,6.778902160153801e-06,0.0
29060,2,6.778902160153801e-06,0.0
29061,2,6.778902160153801e-06,0.0
29062,2,6.778902160153801e-06,0.0
29063,2,6.778902160153801e-06,0.0
29064,2,6.778902160153801e-06,0.0
29065,2,6.778902160153801e-06,0.0
23637,8,9.534598172893607e-06,0.0
22056,8,1.4599498651070122e-05,0.0
22057,10,1.722586798932837e-05,8.109091823055959e-08
22058,8,1.4599498651070122e-05,0.0
22059,10,1.722586798932837e-05,8.109091823055959e-08
21347,20,3.817769036353915e-05,2.2900745501762427e-06
23104,4,1.0304779037834677e-05,0.0
23105,22,3.7109495265074117e-05,7.443540480200365e-06
23106,8,1.647299519090058e-05,0.0
23107,6,1.3580085509980016e-05,0.0
23108,8,1.728282307175434e-05,0.0
23109,8,1.728282307175434e-05,0.0
11361,6,9.676039424286329e-06,0.0
11377,4,7.772008834442288e-06,0.0
11405,8,1.2593974138055458e-05,0.0
11406,10,1.623008332643688e-05,2.1985789381211853e-07
22392,4,7.3593646393281215e-06,0.0
22457,2,5.534173993308346e-06,0.0
22133,8,1.5819817425671563e-05,0.0
22134,8,1.5819817425671563e-05,0.0
22135,8,1.5819817425671563e-05,0.0
22136,8,1.8806517271337406e-05,0.0
22137,6,1.4776907223739192e-05,0.0
22138,6,1.4776907223739192e-05,0.0
22396,6,9.030880873788496e-06,0.0
14820,6,9.316948509542502e-06,0.0
22175,8,1.1360332083170813e-05,0.0
22470,4,8.415509913334343e-06,0.0
22472,6,9.924600101364887e-06,0.0
22473,4,8.554598309050908e-06,0.0
22474,6,1.427328639010102e-05,0.0
22475,6,1.427328639010102e-05,0.0
22476,6,1.427328639010102e-05,0.0
22072,4,1.4026902558715585e-05,2.2957039260488788e-08
22073,2,8.687127114211779e-06,0.0
17225,10,2.1219014920014756e-05,1.9944500590964672e-07
17227,6,1.3537811363751812e-05,0.0
17228,6,1.3537811363751812e-05,0.0
22159,14,2.5275600664096144e-05,2.359118728779832e-06
22160,8,1.560411805695858e-05,0.0
22161,8,1.560411805695858e-05,0.0
22756,6,1.1197935876741587e-05,0.0
22757,18,2.96184924883829e-05,4.365458557736205e-06
20797,6,9.644172105944406e-06,0.0
21477,6,9.830920019247959e-06,0.0
22122,8,1.367490558758086e-05,0.0
22123,8,1.367490558758086e-05,0.0
22125,8,1.367490558758086e-05,0.0
22618,6,1.981310410116806e-05,0.0
22619,6,1.981310410116806e-05,0.0
22620,6,1.981310410116806e-05,0.0
22621,6,1.981310410116806e-05,0.0
22622,6,1.981310410116806e-05,0.0
22623,6,1.981310410116806e-05,0.0
22624,6,1.981310410116806e-05,0.0
22625,6,1.981310410116806e-05,0.0
22626,6,1.981310410116806e-05,0.0
22627,8,2.22628068064125e-05,0.0
22628,8,2.22628068064125e-05,0.0
22629,6,1.8026464312874607e-05,0.0
22495,2,8.00974340656173e-06,0.0
22496,6,1.4178370173243348e-05,0.0
22603,14,1.8756900787177472e-05,5.4441063433547866e-08
23010,6,1.0841824424785797e-05,0.0
22907,6,1.133275660751519e-05,0.0
18632,8,2.593886107748827e-05,0.0010196789213229999
18635,4,1.1628674850676156e-05,0.0
13579,16,2.0985752163537793e-05,3.25071029528744e-06
13580,12,1.4887231945077275e-05,0.0
22491,6,1.977809508801338e-05,0.0
22492,6,1.977809508801338e-05,0.0
22493,6,1.977809508801338e-05,0.0
22038,6,1.7931574013839473e-05,0.0
22039,10,2.7991880873413643e-05,0.0
22040,10,2.7991880873413643e-05,0.0
22041,8,2.2801613208064964e-05,0.0
22042,8,2.2801613208064964e-05,0.0
11352,22,3.059054281813387e-05,1.8962421564643822e-05
11357,6,9.54647194211382e-06,0.0
11364,8,1.2341402469274066e-05,0.0
11365,8,1.2341402469274066e-05,0.0
11366,6,1.0276364990464414e-05,0.0
11367,8,1.2170015210116126e-05,3.92213377325294e-08
11372,8,1.194801383284579e-05,0.0
11374,10,1.4557758518144894e-05,0.0
11376,10,1.4557758518144894e-05,0.0
11378,6,1.0151257809478245e-05,0.0
11391,4,8.247227219634205e-06,0.0
22079,14,2.372930581366169e-05,7.107503266478882e-06
22080,12,2.1396883561518204e-05,0.0
22081,12,2.1396883561518204e-05,0.0
22082,12,2.1396883561518204e-05,0.0
22083,12,2.1396883561518204e-05,0.0
22084,12,2.1396883561518204e-05,0.0
22086,8,1.3057185469374377e-05,0.0
22087,8,1.3057185469374377e-05,0.0
22450,4,6.939964494893638e-06,0.0
23110,2,7.4358916114733555e-06,0.0
30478,10,1.4586312296186004e-05,0.0
30479,10,1.4586312296186004e-05,0.0
30480,6,9.943109250778491e-06,0.0
25584,6,9.988785222169933e-06,0.0
34019,2,5.59056638261782e-06,0.0
16081,6,8.981628558525027e-06,0.0
32989,4,9.70891643096934e-06,0.0
32990,4,9.70891643096934e-06,0.0
28933,32,8.497381951103053e-05,0.00028571636747586326
28958,6,1.4544327566272641e-05,0.0
28959,6,1.4544327566272641e-05,0.0
29016,10,1.2905306663855486e-05,0.0
29017,10,1.2905306663855486e-05,0.0
34031,4,1.0914032487194667e-05,0.0
34014,8,1.7419888729058242e-05,0.0
34015,8,1.7419888729058242e-05,0.0
34016,8,1.7419888729058242e-05,0.0
34017,8,1.7419888729058242e-05,0.0
31444,2,6.1528290770187145e-06,0.0
20030,12,1.4755935493136888e-05,0.0
15995,2,5.7134234543962775e-06,0.0
31396,6,1.656074116334116e-05,0.0
31397,6,1.656074116334116e-05,0.0
31398,6,1.656074116334116e-05,0.0
32725,6,1.176142128429743e-05,0.0
32726,6,1.1740336712917164e-05,0.0
26346,2,7.039245315566917e-06,0.0
22755,2,6.658431413965689e-06,0.0
30779,28,9.342999225853834e-05,0.00022871390230660304
28730,6,1.1266255030716126e-05,0.0
28731,6,1.1266255030716126e-05,0.0
30924,6,1.2004297593974209e-05,0.0
30925,6,1.2004297593974209e-05,0.0
29840,2,5.732768174857058e-06,0.0
31404,16,3.274146186969437e-05,0.0
31406,16,3.274146186969437e-05,0.0
31407,14,2.8708270873734474e-05,0.0
31408,14,2.8708270873734474e-05,0.0
31440,8,1.9695704584117708e-05,0.0
31441,8,1.9695704584117708e-05,0.0
27050,4,8.408161219921022e-06,0.0
27051,6,1.14546087928772e-05,0.0
27052,6,1.14546087928772e-05,0.0
30513,16,6.722557794015122e-05,0.0019886614487067645
22597,4,8.697416706602721e-06,0.0
21490,10,1.2748984916904033e-05,2.4753916785262534e-08
21491,10,1.2748984916904033e-05,2.4753916785262534e-08
25588,12,2.1481818334847182e-05,0.0
25589,12,2.1481818334847182e-05,0.0
25590,12,2.1481818334847182e-05,0.0
25591,12,2.1481818334847182e-05,0.0
25592,12,2.1481818334847182e-05,0.0
29150,10,1.6094582272597812e-05,0.0
29151,10,1.6094582272597812e-05,0.0
29152,10,1.6094582272597812e-05,0.0
29153,10,1.6094582272597812e-05,0.0
29445,6,1.1147000966423891e-05,0.0
29446,6,1.1147000966423891e-05,0.0
34161,2,1.0621694059170409e-05,0.0
29317,6,1.1206888108270136e-05,0.0
29318,6,1.1206888108270136e-05,0.0
34151,4,1.8156931905594285e-05,0.0
34152,4,1.8156931905594285e-05,0.0
23323,6,1.0272801906379701e-05,0.0
23326,4,1.0234587909384797e-05,0.0
23327,4,1.0234587909384797e-05,0.0
13255,6,1.5555045047500085e-05,0.0
29173,8,1.5321524003907263e-05,0.0
29174,8,1.5321524003907263e-05,0.0
29175,8,1.5321524003907263e-05,0.0
30766,4,1.0644259714569747e-05,0.0
30768,2,6.496150870865675e-06,0.0
8574,2,5.8607282294683765e-06,0.0
29038,8,1.5092932178901314e-05,1.0792892011728685e-06
21247,6,1.4636806879468175e-05,0.0
21248,6,1.4636806879468175e-05,0.0
23619,6,9.679359793605303e-06,0.0
25144,8,1.0809558868894889e-05,0.0
25145,4,8.045841885406195e-06,0.0
25001,8,1.942635983992977e-05,0.0
25004,8,1.942635983992977e-05,0.0
25015,8,1.942635983992977e-05,0.0
25067,6,1.746101291848064e-05,0.0
25068,6,1.746101291848064e-05,0.0
25069,6,1.746101291848064e-05,0.0
23588,8,1.0191449549608725e-05,0.0
23611,12,1.3567081026788215e-05,2.100719651101837e-08
25079,8,1.4268489029144009e-05,0.0
25080,18,3.491347538303986e-05,5.075124238090185e-05
25138,10,2.1345593684525084e-05,2.7321096982745775e-06
25139,10,2.1345593684525084e-05,2.7321096982745775e-06
25140,6,1.4088785386322517e-05,0.0
24924,8,1.1440479087071083e-05,0.0
24995,2,7.760345905209041e-06,0.0
24996,2,7.760345905209041e-06,0.0
24997,2,7.760345905209041e-06,0.0
25000,2,7.760345905209041e-06,0.0
25002,2,7.760345905209041e-06,0.0
25003,2,7.760345905209041e-06,0.0
25005,6,1.4906540203643271e-05,0.0
25006,2,7.760345905209041e-06,0.0
25007,4,1.1229879223600108e-05,0.0
25008,2,7.760345905209041e-06,0.0
25009,2,7.760345905209041e-06,0.0
25010,2,7.760345905209041e-06,0.0
25011,4,1.351172116456715e-05,0.0
25012,4,1.351172116456715e-05,0.0
25014,6,1.2627278052516856e-05,0.0
25016,6,1.4906540203643271e-05,0.0
25081,8,1.4750344232773037e-05,0.0
25045,8,1.1111509250261683e-05,0.0
19597,8,2.539337547946632e-05,7.20473336380889e-06
25482,6,1.619122282076676e-05,0.0
25483,6,1.619122282076676e-05,0.0
33142,2,8.074638595057323e-06,0.0
33143,2,8.074638595057323e-06,0.0
33144,4,1.2158307900444732e-05,0.0
33145,2,8.074638595057323e-06,0.0
33147,2,8.074638595057323e-06,0.0
36686,8,1.6981697007273725e-05,0.0
36687,8,1.6981697007273725e-05,0.0
36688,8,1.6981697007273725e-05,0.0
32981,10,2.0211205857897006e-05,4.060275128202817e-08
32982,10,2.0211205857897006e-05,4.060275128202817e-08
32984,6,1.3353393514241269e-05,0.0
24799,2,7.236321654750847e-06,0.0
32958,2,9.03457480493946e-06,0.0
32959,2,9.03457480493946e-06,0.0
32960,2,9.03457480493946e-06,0.0
32961,2,9.03457480493946e-06,0.0
32962,4,1.366899720162408e-05,0.0
36691,2,1.0582009344167856e-05,0.0
11093,6,1.293737004577753e-05,0.0
11094,2,6.897984990956007e-06,0.0
16263,10,1.7913844882144192e-05,0.0
16264,10,1.7913844882144192e-05,0.0
16265,10,1.7913844882144192e-05,0.0
9753,4,1.7572896172784494e-05,2.5375453095392077e-05
36272,2,1.0469655527761085e-05,0.0
28919,10,1.4552200879737146e-05,0.0
28920,8,1.3540678160744062e-05,0.0
28921,8,1.3540678160744062e-05,0.0
28922,10,1.4681349467146763e-05,0.0
28923,10,1.5161686071210117e-05,0.0
33087,14,2.8121888082386243e-05,0.0
33088,6,1.3835504250618991e-05,0.0
33089,12,2.411195945496634e-05,0.0
33090,12,2.411195945496634e-05,0.0
33091,12,2.411195945496634e-05,0.0
33092,12,2.411195945496634e-05,0.0
29824,12,2.1486116854026483e-05,0.0
33093,14,2.4279118271877114e-05,0.0
35115,14,5.00091689586168e-05,0.0001268772654769604
35116,4,1.545340000597338e-05,0.0
28913,12,2.0825360928814313e-05,1.8694480695695382e-06
28914,8,1.4199185165447422e-05,0.0
28915,12,2.0825360928814313e-05,1.8694480695695382e-06
9652,2,1.7532915559054678e-05,0.0
9653,2,1.7532915559054678e-05,0.0
9654,2,1.7532915559054678e-05,0.0
9655,2,1.7532915559054678e-05,0.0
9656,2,1.7532915559054678e-05,0.0
9657,2,1.7532915559054678e-05,0.0
9658,2,1.7532915559054678e-05,0.0
9659,2,1.7532915559054678e-05,0.0
9660,2,1.7532915559054678e-05,0.0
9661,2,1.7532915559054678e-05,0.0
9662,2,1.7532915559054678e-05,0.0
9663,2,1.7532915559054678e-05,0.0
9664,2,1.7532915559054678e-05,0.0
9665,2,1.7532915559054678e-05,0.0
9666,2,1.7532915559054678e-05,0.0
9667,2,1.7532915559054678e-05,0.0
9668,2,1.7532915559054678e-05,0.0
9669,2,1.7532915559054678e-05,0.0
9670,2,1.7532915559054678e-05,0.0
9671,2,1.7532915559054678e-05,0.0
9672,2,1.7532915559054678e-05,0.0
9673,2,1.7532915559054678e-05,0.0
9674,2,1.7532915559054678e-05,0.0
9675,2,1.7532915559054678e-05,0.0
9676,2,1.7532915559054678e-05,0.0
9677,2,1.7532915559054678e-05,0.0
9678,2,1.7532915559054678e-05,0.0
9679,2,1.7532915559054678e-05,0.0
9680,2,1.7532915559054678e-05,0.0
9681,2,1.7532915559054678e-05,0.0
9682,2,1.7532915559054678e-05,0.0
9683,2,1.7532915559054678e-05,0.0
9684,2,1.7532915559054678e-05,0.0
9685,2,1.7532915559054678e-05,0.0
9686,2,1.7532915559054678e-05,0.0
9687,2,1.7532915559054678e-05,0.0
9688,2,1.7532915559054678e-05,0.0
9689,2,1.7532915559054678e-05,0.0
9690,2,1.7532915559054678e-05,0.0
9691,2,1.7532915559054678e-05,0.0
9692,8,4.14619145812198e-05,7.612635928617623e-05
9693,2,1.7532915559054678e-05,0.0
9694,2,1.7532915559054678e-05,0.0
9695,2,1.7532915559054678e-05,0.0
9696,2,1.7532915559054678e-05,0.0
9697,2,1.7532915559054678e-05,0.0
9698,2,1.7532915559054678e-05,0.0
9699,2,1.7532915559054678e-05,0.0
9700,2,1.7532915559054678e-05,0.0
9701,2,1.7532915559054678e-05,0.0
9702,2,1.7532915559054678e-05,0.0
9703,2,1.7532915559054678e-05,0.0
9704,2,1.7532915559054678e-05,0.0
9705,2,1.7532915559054678e-05,0.0
9706,2,1.7532915559054678e-05,0.0
9707,2,1.7532915559054678e-05,0.0
9708,2,1.7532915559054678e-05,0.0
9709,2,1.7532915559054678e-05,0.0
9710,2,1.7532915559054678e-05,0.0
9711,2,1.7532915559054678e-05,0.0
9712,2,1.7532915559054678e-05,0.0
9713,2,1.7532915559054678e-05,0.0
9714,2,1.7532915559054678e-05,0.0
9715,2,1.7532915559054678e-05,0.0
9716,2,1.7532915559054678e-05,0.0
9717,2,1.7532915559054678e-05,0.0
9718,2,1.7532915559054678e-05,0.0
9719,2,1.7532915559054678e-05,0.0
9720,2,1.7532915559054678e-05,0.0
9721,6,4.709216109210625e-05,7.612635928617623e-05
9722,2,1.7532915559054678e-05,0.0
9723,2,1.7532915559054678e-05,0.0
9724,2,1.7532915559054678e-05,0.0
9725,2,1.7532915559054678e-05,0.0
9726,2,1.7532915559054678e-05,0.0
9727,2,1.7532915559054678e-05,0.0
9728,2,1.7532915559054678e-05,0.0
9729,2,1.7532915559054678e-05,0.0
9730,2,1.7532915559054678e-05,0.0
9731,2,1.7532915559054678e-05,0.0
9732,2,1.7532915559054678e-05,0.0
9733,2,1.7532915559054678e-05,0.0
9734,2,1.7532915559054678e-05,0.0
9735,2,1.7532915559054678e-05,0.0
9736,2,1.7532915559054678e-05,0.0
9737,2,1.7532915559054678e-05,0.0
9738,2,1.7532915559054678e-05,0.0
9739,2,1.7532915559054678e-05,0.0
9740,2,1.7532915559054678e-05,0.0
9741,2,1.7532915559054678e-05,0.0
9742,2,1.7532915559054678e-05,0.0
9743,2,1.7532915559054678e-05,0.0
9744,2,1.7532915559054678e-05,0.0
9745,2,1.7532915559054678e-05,0.0
9746,2,1.7532915559054678e-05,0.0
9747,2,1.7532915559054678e-05,0.0
9748,2,1.7532915559054678e-05,0.0
9749,2,1.7532915559054678e-05,0.0
9750,2,1.7532915559054678e-05,0.0
29806,12,2.171632325886331e-05,0.0
29807,12,2.171632325886331e-05,0.0
29808,12,2.171632325886331e-05,0.0
29809,12,2.171632325886331e-05,0.0
29810,12,2.171632325886331e-05,0.0
29811,12,2.171632325886331e-05,0.0
31411,6,1.1645552670106194e-05,0.0
23982,8,1.7890145403399515e-05,8.458484365130687e-06
23983,8,1.7890145403399515e-05,8.458484365130687e-06
23984,8,1.7890145403399515e-05,8.458484365130687e-06
32804,8,2.3837374326293915e-05,0.0
32805,8,2.3837374326293915e-05,0.0
32806,8,2.3837374326293915e-05,0.0
32807,8,2.3837374326293915e-05,0.0
27424,6,1.1654288752854781e-05,0.0
27425,6,1.1654288752854781e-05,0.0
30922,4,1.1220053815466992e-05,0.0
30923,4,1.1220053815466992e-05,0.0
32808,2,1.0401831580066042e-05,0.0
29937,8,1.663663286282287e-05,0.0
29938,8,1.663663286282287e-05,0.0
29939,8,1.663663286282287e-05,0.0
29346,6,2.1657119439251745e-05,0.0
29347,6,2.1657119439251745e-05,0.0
29348,6,2.1657119439251745e-05,0.0
33383,2,6.930295611695675e-06,0.0
19467,92,0.00016401037820019487,0.0007045137411085964
27735,18,3.194395835677951e-05,5.4974430304164566e-05
27761,10,1.828522925160494e-05,0.0
27762,8,1.557487138772966e-05,0.0
27728,58,9.100012140668171e-05,0.00045275296344955994
27742,22,3.2766014016605745e-05,7.55069450442126e-07
27743,22,3.2766014016605745e-05,7.55069450442126e-07
27744,14,2.2250899713509453e-05,0.0
27745,32,4.694250825489366e-05,0.0003736376333188688
27278,10,2.0507788294213592e-05,0.0
27279,10,2.0507788294213592e-05,0.0
27280,10,2.0507788294213592e-05,0.0
27282,6,1.3457855838329473e-05,0.0
27513,4,1.0486354686936547e-05,0.0
27281,2,7.563486268894473e-06,0.0
28997,6,1.2996427733446053e-05,0.0
28998,6,1.2996427733446053e-05,0.0
8547,4,7.949685851645621e-06,0.0
30118,8,1.1848433548614468e-05,1.472164780116587e-07
25666,10,1.3570094247044394e-05,0.0
8554,2,1.823386476787352e-05,0.0
8555,2,1.823386476787352e-05,0.0
33906,2,8.926101642454218e-06,0.0
33907,2,8.926101642454218e-06,0.0
33908,2,8.926101642454218e-06,0.0
33909,2,8.926101642454218e-06,0.0
33910,2,8.926101642454218e-06,0.0
33911,2,8.926101642454218e-06,0.0
33912,2,8.926101642454218e-06,0.0
33913,2,8.926101642454218e-06,0.0
33914,2,8.926101642454218e-06,0.0
33915,2,8.926101642454218e-06,0.0
33916,2,8.926101642454218e-06,0.0
33917,2,8.926101642454218e-06,0.0
33918,2,8.926101642454218e-06,0.0
33919,2,8.926101642454218e-06,0.0
33920,6,2.0277059404185793e-05,0.0
33921,6,2.0277059404185793e-05,0.0
33922,6,2.0277059404185793e-05,0.0
33923,2,8.926101642454218e-06,0.0
33924,2,8.926101642454218e-06,0.0
33925,2,8.926101642454218e-06,0.0
33926,2,8.926101642454218e-06,0.0
33927,2,8.926101642454218e-06,0.0
33928,2,8.926101642454218e-06,0.0
33929,6,1.705377241024061e-05,0.0
33930,2,8.926101642454218e-06,0.0
33931,2,8.926101642454218e-06,0.0
33932,2,8.926101642454218e-06,0.0
33933,2,8.926101642454218e-06,0.0
19596,2,1.3028740514810036e-05,0.0
19598,2,1.3028740514810036e-05,0.0
19599,2,1.3028740514810036e-05,0.0
19600,2,1.3028740514810036e-05,0.0
19601,2,1.3028740514810036e-05,0.0
19603,2,1.3028740514810036e-05,0.0
19604,2,1.3028740514810036e-05,0.0
19605,2,1.3028740514810036e-05,0.0
19606,2,1.3028740514810036e-05,0.0
19607,2,1.3028740514810036e-05,0.0
19608,2,1.3028740514810036e-05,0.0
19609,2,1.3028740514810036e-05,0.0
19610,2,1.3028740514810036e-05,0.0
19611,2,1.3028740514810036e-05,0.0
19612,2,1.3028740514810036e-05,0.0
19613,2,1.3028740514810036e-05,0.0
19614,2,1.3028740514810036e-05,0.0
19615,2,1.3028740514810036e-05,0.0
19616,8,2.5028349807009786e-05,2.6714549362589326e-06
19617,2,1.3028740514810036e-05,0.0
19618,2,1.3028740514810036e-05,0.0
19619,2,1.3028740514810036e-05,0.0
19620,2,1.3028740514810036e-05,0.0
19621,2,1.3028740514810036e-05,0.0
19622,2,1.3028740514810036e-05,0.0
19623,2,1.3028740514810036e-05,0.0
19624,2,1.3028740514810036e-05,0.0
19625,2,1.3028740514810036e-05,0.0
19626,2,1.3028740514810036e-05,0.0
19627,2,1.3028740514810036e-05,0.0
19628,2,1.3028740514810036e-05,0.0
19629,2,1.3028740514810036e-05,0.0
19630,2,1.3028740514810036e-05,0.0
19631,2,1.3028740514810036e-05,0.0
19632,2,1.3028740514810036e-05,0.0
19633,2,1.3028740514810036e-05,0.0
19634,2,1.3028740514810036e-05,0.0
19635,2,1.3028740514810036e-05,0.0
19636,2,1.3028740514810036e-05,0.0
19637,2,1.3028740514810036e-05,0.0
19087,6,1.5601637194056672e-05,0.0
19088,6,1.5601637194056672e-05,0.0
19089,2,7.974187921388739e-06,0.0
19090,10,2.2230744375627942e-05,0.0
19091,10,2.2230744375627942e-05,0.0
19092,8,1.835500132832902e-05,0.0
19093,4,1.1639835098530758e-05,0.0
19095,2,7.974187921388739e-06,0.0
19098,6,1.4097904028411542e-05,0.0
19099,2,7.974187921388739e-06,0.0
19100,2,7.974187921388739e-06,0.0
19101,2,7.974187921388739e-06,0.0
19102,8,1.8693194600187695e-05,0.0
19103,10,2.2322815916045736e-05,0.0
19104,2,7.974187921388739e-06,0.0
19105,4,1.1225828112585878e-05,0.0
